domain	topic	top-5	top-10	top-15	top-20
news	oct. tire campbell dec. bailey nov. 1996 clarke mckinney sara max 1999 fields john friday schneider show look jennings mccormick	1.0	1.2	1.2	1.1
news	party friend wedding guest dinner love want give ask meet date think birthday tell couple plan bride night business thing	2.83333333333	2.7	2.3	2.0
news	bag find paper thing put need leave box plastic home hand pack buy check clean stuff place give store carry	1.55555555556	2.14285714286	1.58333333333	2.28571428571
news	agreement talk deal agree negotiation side issue week meeting meet official reach plan negotiate offer end proposal want sign leader	2.625	2.44444444444	2.57142857143	2.5
news	republican senate republicans house democrats leader democrat party democratic sen. senator vote majority committee congress lott gop president political rep.	2.81818181818	2.88888888889	2.90909090909	2.63636363636
news	enron company firm accounting bankruptcy financial executive andersen corporate partner partnership client lay &amp employee business tyco report file arthur	2.875	2.7	2.77777777778	2.63636363636
news	car engine seat vehicle model drive wheel power front sport rear offer system standard control design include sedan price feature	2.63636363636	3.0	2.77777777778	2.6
news	environmental air chemical waste pollution clean plant epa health toxic industry level agency standard site protection water asbestos material exposure	3.0	2.8	2.5	2.6
news	girl young boy school high kid age youth teen-ager friend parent adult mother student want teens teen teen-age talk teenager	2.63636363636	2.88888888889	2.45454545455	2.42857142857
news	letter write van send prize thomas call receive poetry read poem poet mail note ask nobel later message june mann	1.5	2.11111111111	1.66666666667	2.0
news	fire building damage official burn firefighter emergency explosion center rescue report area worker kill smoke destroy disaster collapse hit crew	3.0	2.55555555556	2.77777777778	3.0
news	iraq iraqi saddam hussein war baghdad weapon united u.s. gulf u.n. council inspector security american military sanction attack iraqis kuwait	2.85714285714	2.5	2.90909090909	2.71428571429
news	list adams call think top moon thing include porter want hoffman put place part no. close lot casey follow gardner	1.33333333333	1.0	1.25	1.27272727273
news	cuba cuban miami castro haiti gonzalez elian havana u.s. united country states american haitian fidel cubans aristide government official return	2.58333333333	2.0	2.0	2.25
news	move news story category file service client plan question times nytimes undated national desk general call wire york monday contact	2.2	1.6	1.7	2.11111111111
news	street building york city manhattan avenue square park center office space west east open side floor foot tower apartment downtown	2.9	2.57142857143	2.7	2.6
news	move story p.m. schedule et. graphic file undated york photo call page plan client bottom nyt thursday top news send	1.4	1.18181818182	1.6	1.44444444444
news	fund stock percent investment market investor mutual money manager asset invest portfolio return growth fidelity management company buy manage billion	3.0	3.0	3.0	3.0
news	charge prosecutor case attorney federal arrest court criminal guilty indictment office lawyer district investigation fraud accuse plead judge trial prison	3.0	2.66666666667	2.72727272727	2.88888888889
news	language word english speak call mean write learn read term hear sound phrase understand explain speech spanish describe meaning dictionary	2.66666666667	2.90909090909	2.54545454545	2.58333333333
news	store sale retailer chain retail sell shopping shop customer buy toy shopper open wal-mart department mall business consumer supermarket kmart	3.0	2.8	2.81818181818	3.0
news	hall robinson record fame run career history 1992 home 1993 hit later 1989 1990 1991 ruth 1994 1985 1986 1988	2.5	2.63636363636	2.0	1.91666666667
news	bomb oklahoma city mcveigh federal fbi nichols agent bombing government reno building gibson branch waco group find militia april call	1.88888888889	2.55555555556	2.11111111111	2.625
news	museum building city visitor history house tour open center design build exhibit historic site art visit place display statue library	2.8	2.45454545455	2.7	2.88888888889
news	party government minister political election leader prime president opposition parliament coalition member national democratic power politician call vote lead support	2.83333333333	2.22222222222	2.77777777778	2.66666666667
news	turn fear bad face thing end lose eye night dead fall dream leave watch moment horror mean full sense hard	1.5	1.77777777778	1.6	1.58333333333
news	mexico mexican city fox hispanic puerto garcia border pri spanish latino rico zedillo lopez rodriguez jose san luis carlos juan	2.33333333333	2.0	2.27272727273	2.33333333333
news	texas houston austin dallas antonio san perry county university texans a&amp;m story american-statesman southwest morales end u.s. south baylor waco	2.83333333333	2.72727272727	2.4	2.2
news	kong hong asia asian singapore indonesia australia thailand australian country malaysia ltd. indonesian government southeast philippines international thai currency region	2.4	2.5	2.09090909091	2.22222222222
news	trial case simpson defense jury lawyer evidence juror witness prosecutor murder judge attorney testimony o.j. court testify verdict prosecution courtroom	2.8	2.9	2.77777777778	2.9
news	york times fax news article call free feature zone syndicate america send art contact delivery :__ column special service magazine	2.27272727273	1.5	1.63636363636	1.44444444444
news	car ford auto vehicle plant sale chrysler truck motor automaker motors part general production company model factory sell toyota market	2.90909090909	2.77777777778	2.66666666667	2.85714285714
news	israel israeli palestinian peace arafat palestinians israelis west jerusalem bank minister sharon netanyahu leader gaza prime arab barak security attack	2.90909090909	2.63636363636	2.2	2.6
news	court judge case appeal decision federal lawyer justice ruling law legal order supreme department u.s. rule attorney government antitrust hearing	2.81818181818	3.0	2.63636363636	3.0
news	hand head look stand foot sit begin tell side eye try watch arm walk ask face hear front line room	2.11111111111	2.0	2.0	1.8
news	editor dayton speed news panel boss typo call daily ohio bong story copy look tell copyboy no. send chief harry	1.54545454545	1.44444444444	1.55555555556	1.44444444444
news	microsoft computer software program system apple windows file version drive user run internet window netscape gates operate mac browser application	2.9	2.71428571429	2.45454545455	2.81818181818
news	hour minute sleep speed move control run sullivan clock try turn fast help feel set start slow need pressure night	2.125	1.55555555556	1.77777777778	2.11111111111
news	update1 stock u.s. lead rise fall update2 stocks bond mln shares need falls rises update3 profit japan sales bln seen	1.66666666667	2.4	2.125	2.09090909091
news	advertising agency campaign brand marketing commercial &amp york million mcdonald group account unit add product creative spot president consumer media	2.90909090909	2.7	2.14285714286	2.66666666667
news	system need change create develop effort goal important improve move approach process focus provide help strategy step future idea result	2.44444444444	2.0	2.4	2.4
news	power energy utility plant electric electricity california gas company customer natural edison southern commission nuclear deregulation industry system generator cost	2.75	2.85714285714	2.91666666667	2.66666666667
news	university student college school graduate harvard professor campus education class degree program academic president study admission faculty course scholarship high	2.875	2.9	2.72727272727	2.85714285714
news	word code slug category priority times york commentary 800 magazine attn 1,000 author client david writer 1,200 editor 1,400 editors	1.33333333333	1.625	1.3	1.72727272727
news	think thing want lot look feel try change need start happen hard put kind give big week hope talk sure	1.42857142857	1.77777777778	1.9	1.3
news	doctor patient medical hospital heart blood dr. surgery treatment cancer center medicine physician surgeon care transplant health treat die procedure	2.63636363636	2.8	2.9	2.71428571429
news	colorado ski mountain denver snow resort skiing skier climb springs winter include place lift boulder summit colo run eagle colo.	3.0	3.0	3.0	2.45454545455
news	think change question believe likely concern decision point risk future number issue result fact add view mean thing case give	2.5	2.375	2.0	1.75
news	bank banking financial loan branch deposit account business asset interest money credit trust wells investment central savings chase institution service	2.90909090909	2.88888888889	3.0	3.0
news	percent million share billion quarter profit company rise sale earnings analyst cent expect net revenue increase result fall report loss	2.22222222222	3.0	2.5	2.875
news	german germany war berlin nazi hitler holocaust camp history poland germans europe jewish polish schroeder jew swiss east later nazis	2.77777777778	2.91666666667	2.7	2.625
news	tobacco cigarette morris industry smoke philip smoking company smoker health settlement reynolds maker billion rjr nabisco general cigar nicotine public	2.875	2.875	2.58333333333	2.33333333333
news	weather storm rain wind air snow hurricane temperature cold winter coast degree high northern warm cloud shower southern inch record	2.81818181818	3.0	3.0	2.8
news	atlanta journal-constitution cox georgia story beach palm newspaper filed post write news service fla west look week )ajc.com include home	2.0	1.90909090909	1.72727272727	1.63636363636
news	project plan build development million construction area city center housing site building official facility land developer cost community include need	2.9	3.0	2.63636363636	2.85714285714
news	york fax article times syndicate information contact purchase news debra weydert editors feature service sale newhouse representative e-mail 732-390-4697 publish	1.83333333333	1.42857142857	1.875	1.57142857143
news	miller jordan michael mitchell cooper think give want try hudson thing elliott lot help look need open find levine put	1.81818181818	1.3	1.3	1.1
news	european french france europe germany franc italy german paris mark union italian country government euro swiss deutsche percent currency switzerland	2.55555555556	1.88888888889	2.63636363636	2.5
news	plane flight pilot airline air fly crash aircraft jet airport boeing passenger aviation airlines carrier delta airplane faa board safety	2.8	2.7	2.5	2.75
news	analyst inc. &amp corp. co. buy us) rate raise coverage rating downgrade price share hold securities neutral long-term target outperform	2.0	2.18181818182	1.9	2.5
news	west east western coast hunt hunter wolf deer hunting part big central eastern point bear begin buck look lot want	1.8	2.0	2.125	1.7
news	iran muslim islamic saudi turkey arab arabia egypt islam middle country east iranian egyptian government religious turkish muslims leader mosque	2.5	2.9	2.88888888889	2.5
news	light color green white red blue look black yellow dark bright orange gray small paint pink shape glass add gold	2.75	2.75	2.5	2.375
news	united states american america country u.s. americans international nation foreign washington europe interest european north issue canada overseas important week	3.0	2.88888888889	2.5	2.25
news	town city home resident live local house street place community village neighborhood small family area mile country leave neighbor move	2.88888888889	2.81818181818	2.53846153846	2.77777777778
news	stock rise fall share corp. inc. index dow company percent &amp co. market gain earnings 1/2 average 1/4 3/4 1/8	2.66666666667	2.77777777778	2.90909090909	2.66666666667
news	executive chief president company chairman vice director officer board management business senior operation division corporate manager head group operate top	3.0	2.8	3.0	2.75
news	insurance company insurer policy business claim premium pay financial group industry property coverage general aetna prudential casualty sell million co.	2.76923076923	3.0	2.77777777778	2.83333333333
news	house committee bill senate congress rep. vote member sen. lawmaker chairman congressional hearing federal legislation president senator subcommittee thursday approve	3.0	2.55555555556	2.88888888889	2.72727272727
news	fax article york times syndicate sale purchase city representative white connie kansas 816-822-1444 816-822-8448 prohibitive moved rate paris karl 1-800-444-0267	2.09090909091	1.54545454545	1.33333333333	1.44444444444
news	wine beer drink bottle coca-cola coke grape taste beverage alcohol vineyard pepsi winery brand soft glass brewer flavor produce sell	2.81818181818	3.0	2.71428571429	2.7
news	game point lead score play shot minute half ball quarter leave night give seconds victory win throw hit defense miss	2.8	2.77777777778	2.72727272727	2.55555555556
news	graphic map chart financial service weekly locator call 1/2 news times desk 1/4 nyt press 5/8 weather york daily schedule	2.1	1.66666666667	1.3	1.55555555556
news	conservative abortion issue reagan liberal political rights view support group oppose position republican national ronald coalition clinic ashcroft american moderate	2.33333333333	2.9	2.66666666667	2.5
news	game play goal team season hockey kings period player nhl coach score rangers playoff defenseman night puck ice star league	2.7	3.0	2.3	2.55555555556
news	hotel room include offer information call night 800 guest travel inn package price free tour resort stay cost rate breakfast	2.0	2.2	2.75	2.7
news	drug cancer patient fda company treatment trial pharmaceutical prescription medicine pill approval effect therapy approve product treat food study clinical	2.6	2.90909090909	2.90909090909	2.66666666667
news	million &amp firm morgan merrill co. lynch share inc. investment public offering stanley goldman security initial sachs brothers salomon wall	1.77777777778	2.33333333333	2.4	2.1
news	train bus line rail bridge railroad transportation station system transit subway track service authority pacific traffic amtrak southern commuter route	3.0	2.72727272727	2.8	3.0
news	war vietnam veteran battle fight american vietnamese civil country americans soldier america history end serve military honor cold enemy veterans	3.0	2.33333333333	2.81818181818	3.0
news	indian tribe american indians history jefferson native tribal slave land century reservation culture write england thomas nation national slavery member	3.0	2.66666666667	2.8	3.0
news	p.m. 7:30 category coverage san chicago vs. york news open budget update detroit big philadelphia number today pittsburgh boston cleveland	1.4	1.33333333333	1.45454545455	1.91666666667
news	problem system fix 2000 solve find need solution try issue hughes y2k trouble thing major result face blame fail bad	1.75	1.88888888889	1.75	1.91666666667
news	music song band album record rock play singer sing pop artist sound group country release show hit label blues tour	2.84615384615	2.90909090909	3.0	2.8
news	woman female male breast girl women young sex age look gender feminist husband sexual equal society reason number lady mother	2.22222222222	2.75	2.88888888889	2.25
news	del una con para por las como pero dice ano los esta millone todo sus ciento este tambien tiene mercado	1.66666666667	1.55555555556	1.55555555556	1.33333333333
news	brazil steel brazilian sao reai paulo rio million government america company sell latin janeiro largest cardoso banco sale silva expect	2.1	1.85714285714	1.88888888889	1.83333333333
news	human gene cell research genetic dna scientist egg clone embryo stem genome test science cloning laboratory dr. disease technology sample	3.0	3.0	2.90909090909	2.55555555556
news	canada canadian gold mine toronto ltd. mining us$ montreal quebec inc. million ontario metal producer issue ottawa vancouver north province	2.81818181818	2.33333333333	2.46153846154	2.71428571429
news	win victory lose title team finish winner lead award record beat season championship final point top history champion week national	2.81818181818	2.88888888889	2.8	2.6
news	water river flood lake dam flow build foot pump system corps dry everglade need spring drought turn wash mud city	2.9	2.66666666667	2.5	2.5
news	computer chip technology company ibm intel corp. maker industry product software compaq semiconductor market personal equipment dell business digital inc.	2.66666666667	2.75	2.63636363636	2.625
news	phone company service bell telephone at&amp;t telecommunications wireless customer call network local communications long-distance market cellular telecom sprint business communication	3.0	3.0	2.9	3.0
news	radio station show television broadcast talk program host call air daniels media hear stern laura listen local broadcasting listener public	2.90909090909	2.63636363636	2.5	2.66666666667
news	century style history modern early image figure form create american part today design 20th view version decade tradition produce culture	2.55555555556	1.72727272727	2.14285714286	2.18181818182
news	group organization foundation member national program community association public director center support give help american nonprofit grant money include charity	2.7	2.7	2.54545454545	2.8
news	fish sea boat fishing ocean water catch bay marine fisherman waters coast whale bass salmon submarine foot dolphin island swim	2.90909090909	2.7	2.66666666667	2.77777777778
news	public call tell fact critic wrong criticism point accuse blame lie word claim attack media behavior truth believe personal suggest	1.27272727273	2.14285714286	2.27272727273	2.125
news	brown chicago clark rogers david sam freeman bobby warren montana tell illinois think give watson mary willie part move kaczynski	1.81818181818	1.71428571429	1.9	1.16666666667
news	study university research researcher report find professor dr. expert institute center group journal show science director datum finding scientist publish	2.88888888889	2.8	2.27272727273	2.44444444444
news	attack sept. terrorist terrorism bin laden center american trade war united states york u.s. washington america al-qaida nation afghanistan terror	2.54545454545	2.88888888889	2.8	2.6
news	clinton president house lewinsky starr impeachment white counsel office nixon lawyer monica independent sexual grand testimony jones lie jury scandal	2.7	2.7	2.81818181818	2.88888888889
news	san francisco california diego bay area calif. chronicle santa jose county oakland city berkeley sacramento calif valley pacific examiner week	2.66666666667	2.66666666667	2.71428571429	2.55555555556
news	percent number rate survey increase accord average report population compare percentage show figure census drop national decline rise higher half	2.7	2.5	2.6	2.63636363636
news	death die family dead body kill funeral memorial victim find friend relative bury lose service cemetery grave suicide tragedy happen	2.71428571429	2.83333333333	2.63636363636	2.55555555556
news	find rock ago ice stone scientist earth bone ancient dinosaur discovery site discover fossil foot million evidence human deep mile	1.7	2.55555555556	2.75	2.81818181818
news	gun kill shoot violence shooting fire weapon bullet police shot murder wound crime rifle killing carry attack death violent control	3.0	3.0	3.0	3.0
news	book write author writer read publish library page publisher story reader literary publishing review title copy fiction editor history biography	2.6	2.9	2.9	2.44444444444
news	church god religious christian religion faith baptist jesus bible prayer rev. christ pastor service pray evangelical believe congregation spiritual leader	3.0	2.88888888889	2.77777777778	3.0
news	family father son mother brother home child daughter tell sister live dad parent boy friend wife want grow school leave	3.0	2.4	2.55555555556	2.27272727273
news	film movie actor hollywood director star play role story oscar actress scene picture screen character script love direct filmmaker cast	2.88888888889	2.9	3.0	2.77777777778
news	restaurant food eat chef recipe meal cook dinner cheese chicken menu kitchen serve bread lunch table dish include sandwich open	2.9	2.90909090909	3.0	2.6
news	forest land environmental national species area wildlife conservation acre service federal protect natural group endanger alaska timber environmentalist habitat population	2.90909090909	2.77777777778	2.6	2.9
news	space mission shuttle nasa launch station rocket satellite astronaut flight mars crew plan program orbit glenn moon mir earth robot	3.0	2.8	3.0	2.66666666667
news	fight tyson boxing title fighter round champion ring heavyweight patterson hoya punch lewis holyfield boxer mike bout ali foreman opponent	3.0	3.0	3.0	2.75
news	horse race derby win run trainer winner track kentucky cup park belmont racing jockey saturday finish anita bet favorite mile	3.0	3.0	2.6	2.2
news	month july june week begin april march end august schedule plan 1998 1997 date 1999 january early 2000 start september	2.28571428571	2.4	2.0	2.11111111111
news	harris james joe bennett call coleman jack goldberg kirk include wrestling reilly carey goodman foley paul quick look burke give	1.3	1.45454545455	1.54545454545	1.45454545455
news	tell friend night call ask home think talk want feel sit room walk remember morning later look love phone wife	2.5	2.6	2.1	1.84615384615
news	government group rebel rights human military kill war army leader guerrilla soldier force official attack hostage peace violence fight arrest	2.8	3.0	2.36363636364	2.88888888889
news	game team nba play season coach player celtics point nets basketball guard rockets playoff suns sonics win bulls forward kidd	3.0	2.8	2.9	2.7
news	player agent draft team sign season trade pick free contract deal general manager want million offer camp club expect salary	2.58333333333	2.90909090909	2.75	2.6
news	dog animal bird pet cat human owner zoo find bat live eat lion wild fly breed feed species insect creature	2.77777777778	2.55555555556	2.5	2.66666666667
news	thing look big course turn fact think find happen mean put maybe give idea actually matter hard sure try point	1.61538461538	1.3	1.6	1.72727272727
news	investigation report document information record official evidence case investigator investigate department question attorney release inquiry allegation interview accord tape charge	2.81818181818	2.11111111111	2.625	2.66666666667
news	wednesday tuesday thursday night week announce expect news morning conference call close continue return afternoon end early begin leave late	2.54545454545	2.1	1.66666666667	1.83333333333
news	camp refugee aid food cross home shelter relief help red worker homeless return live agency need thousand international emergency leave	2.6	2.72727272727	2.54545454545	2.7
news	olympic olympics games medal gold team u.s. sport athlete event win atlanta woman competition sydney committee international coach summer ioc	3.0	2.77777777778	2.88888888889	2.66666666667
news	force need face fail give action try effort lose end fight power decision continue crisis threat strategy question battle put	1.4	1.75	2.27272727273	1.81818181818
news	game season dodgers pitch pitcher hit run team play manager mets start angels rangers league series bat braves home astros	2.875	2.6	2.88888888889	2.5
news	boston word undated globe story photo washington service question graphic move frank call bear michael release purchase plan national mass	1.55555555556	1.625	1.6	1.27272727273
news	run race stewart marathon finish record track runner 100 field martha meter jump event seconds meet webb mile win crawford	2.54545454545	2.58333333333	2.72727272727	2.36363636364
news	agency department report official federal government safety commission office problem review issue administration public general system service inspector require find	2.66666666667	2.3	3.0	2.7
news	jones thompson walker graham barry think jerry want tell richardson jacobs lot give talk help thing start turn call lyons	1.9	1.71428571429	1.22222222222	1.4
news	sunday monday friday saturday night p.m. a.m. hour morning weekend week begin early afternoon leave late schedule thursday open evening	2.66666666667	2.75	2.5	2.27272727273
news	travel airline trip airport flight traveler fare ticket passenger air american business airlines fly seat international city agent plan delta	2.66666666667	2.88888888889	2.72727272727	2.875
news	cox story newspaper news filed service times york e-mail endit move address question clients week editor write tell call want	2.14285714286	2.0	1.7	1.66666666667
news	moment give style word talent despite fact especially course hand turn career history follow attention personality feel age grace young	1.55555555556	1.4	1.22222222222	1.55555555556
news	end trim begin optional italics think call thing put separate attention service word lead change trim. mark firs news fall	1.1	1.14285714286	1.27272727273	1.33333333333
news	art museum artist painting show gallery exhibition collection photograph picture image paint include portrait painter sculpture object modern drawing york	2.90909090909	2.9	2.72727272727	2.77777777778
news	frank sinatra john family weaver bulger fbi hart harvey mafia kaplan mob boston crime shapiro levin boss club mclaughlin gotti	1.4	1.8	1.36363636364	1.88888888889
news	golf play woods tour hole open course tournament player round club pga green tiger shot win ball hit golfer event	2.81818181818	2.4	2.8	2.625
news	run hit game pitch inning ball lead score single walk innings throw home homer double give strike night field victory	2.66666666667	2.8	3.0	2.54545454545
news	british london ireland britain irish royal queen england blair diana northern prince princess ira protestant dublin peace charles fein sir	2.66666666667	2.875	2.625	2.54545454545
news	guy show fun big thing look love kid joke real star laugh celebrity kind funny course lot america fan hot	1.7	1.72727272727	1.71428571429	1.88888888889
news	dollar currency rate bank mark u.s. yen trader central percent rise interest yesterday exchange fall low york japan trading market	2.90909090909	2.875	2.72727272727	2.66666666667
news	governor gov. wilson pataki massachusetts legislature republican political whitman weld office george assembly run jersey york cuomo democrat legislator campaign	2.5	2.1	2.55555555556	2.0
news	company product business industry market sale sell consumer maker manufacturer inc. plan customer million executive corp. co. marketing president include	2.77777777778	3.0	2.77777777778	2.3
news	disease virus aids health case infection vaccine test hiv anthrax spread infect bacterium control human public die dr. prevention antibiotic	3.0	2.81818181818	3.0	2.8
news	gingrich call roll speaker house article newt member committee congress ethic aide newspaper rep. office hill news cover week capitol	2.6	2.5	2.2	2.3
news	love character story write feel find live sense relationship play friend human thing woman moment emotional kind heart give real	2.54545454545	2.5	2.5	2.71428571429
news	york city jersey island manhattan brooklyn n.y. philadelphia county n.j. bronx queens connecticut newark pennsylvania home part area live n.y	2.625	2.5	2.66666666667	2.5
news	black white minority race racial rights civil action african-american affirmative whites hispanic group community racism ethnic african-americans discrimination jackson america	3.0	2.9	2.9	2.75
news	------ ------- bond rate treas. bill key daily times municipal note muhammad york buyer ago prime ----- news source 10-yr.	1.44444444444	1.57142857143	1.2	1.0
news	vote election voter poll candidate campaign race percent win political party democratic ballot republican run district show issue voting presidential	2.90909090909	3.0	2.55555555556	2.8
news	job employee worker company hire manager employer office pay business hour find employment management boss firm offer need workplace career	2.90909090909	2.72727272727	2.77777777778	2.75
news	percent rise stock index fall share point company gain market investor bank benchmark trading lead decline close week concern million	2.72727272727	2.90909090909	2.9	2.5
news	china chinese beijing taiwan government shanghai wang official jiang rights communist visit deng human hong relation leader foreign u.s. political	2.5	2.33333333333	2.55555555556	2.90909090909
news	team game coach super bowl nfl football season patriots play parcells player jets quarterback league bill jet england sunday bay	2.9	2.91666666667	3.0	2.63636363636
news	news service atlanta cox journal-constitution move p.m. coxnet budget editor story moved. washington daily photo 404-526-5456 question austin category york	1.875	1.54545454545	2.09090909091	1.6
news	plant garden tree flower grow leaf seed rose bloom soil root spring winter summer grass gardener variety fall apple water	3.0	3.0	2.9	2.81818181818
news	board member commission committee meeting vote council panel plan proposal group decision change issue chairman propose recommendation approve public recommend	2.90909090909	2.9	2.72727272727	2.66666666667
news	think want thing tell williams talk maybe hear call guy bad feel lot happen ask look try give put believe	1.5	1.57142857143	1.45454545455	1.3
news	lawsuit case lawyer suit file claim court sue settlement legal law attorney damages pay plaintiff settle seek complaint represent federal	2.875	2.90909090909	2.90909090909	2.8
news	tax pay income plan retirement money account pension security benefit irs percent savings taxpayer return rate social revenue amount individual	2.9	2.83333333333	2.8	2.55555555556
news	washington release report u.s. weekly inc. a.m. index department information corp. tni york hold federal association conference reserve expect national	2.58333333333	2.14285714286	1.75	2.22222222222
news	economy economic growth market rate economist interest recession fed policy greenspan inflation job grow cut stock reserve federal recovery continue	3.0	2.9	2.81818181818	2.5
news	theater play show broadway stage production musical actor director role audience york performance producer open cast direct tony set act	2.90909090909	2.91666666667	3.0	2.85714285714
news	farmer farm food agriculture crop plant meat cattle beef cow corn produce milk feed agricultural grow chicken organic product grower	2.84615384615	3.0	3.0	3.0
news	story news service times attn code a.m. move n.y york repeating list send client eastern priority category keyword wordage backward	2.22222222222	1.66666666667	1.57142857143	1.3
news	game video digital computer screen camera image player sound machine device dvd technology feature play include picture audio cd-rom battery	2.8	2.81818181818	2.8	2.33333333333
news	campaign money raise committee party political contribution finance million fund-raising democratic candidate spend election fund give donation national donor reform	2.75	2.90909090909	2.85714285714	2.625
news	technology scientist science system computer lab research light create device laboratory engineer field model design develop patent energy produce signal	2.875	2.625	2.88888888889	2.55555555556
news	movie film star minute rate direct character play director comedy scene violence hour language story pg-13 plot cast performance action	2.0	2.72727272727	2.18181818182	2.6
news	music opera play orchestra performance concert jazz composer piano hall sound musical sing musician symphony festival perform classical singer hear	3.0	2.81818181818	2.77777777778	2.875
news	mr. item news nylite bill clinton times contributor dr. pen call e-mail show offer york joke mug service look hour	1.2	1.0	1.09090909091	1.0
news	smith murray think look thing newton arnold ben cole want show tom mack albert bob bowling alley green head big	1.36363636364	1.18181818182	1.2	1.22222222222
news	bush gore campaign kerry president mccain presidential george vice bradley democratic republican candidate john debate political governor party texas 2000	2.63636363636	2.33333333333	2.8	2.91666666667
news	trade u.s. export country foreign billion import international market economic agreement government nation goods open industry percent business american japan	3.0	3.0	2.72727272727	3.0
news	health care plan hospital medical insurance medicare cost doctor patient coverage hmo service pay provide manage elderly benefit home cover	2.9	2.81818181818	2.63636363636	2.58333333333
news	mental problem pain help disorder dr. depression health feel treatment illness suffer behavior physical experience stress suicide psychologist treat person	2.9	2.71428571429	2.77777777778	2.45454545455
news	news moved york times undated washington story service move editor )nytimes.com page supervisor e-mail p.m. phone receive 212 code states	2.2	2.66666666667	2.09090909091	1.63636363636
news	jewish jew religious temple jews orthodox community religion israel rabbi synagogue spiritual believe goldstein monk ritual prayer buddhist hebrew holy	2.77777777778	2.88888888889	2.88888888889	2.7
news	price cost market percent pay buy sell consumer industry big increase higher lower customer high sale offer average expensive competition	2.75	2.88888888889	2.7	2.81818181818
news	yankee sox game series red yankees team play season league manager pitcher baseball boston martinez pitch torre clemens williams indians	2.9	3.0	3.0	2.81818181818
news	global cohen change climate baker country carbon emission warming gas develop reduce dioxide environment nation greenhouse kyoto level cut fuel	1.85714285714	2.11111111111	2.1	2.09090909091
news	undated news service york story times photo client column nyt review art graphic category send call look repeat city los	1.90909090909	1.8	2.0	1.90909090909
news	magazine newspaper editor news times article media story cover paper reporter york issue report daily write reader publish press journalist	2.90909090909	3.0	2.90909090909	3.0
news	police officer arrest department crime charge case suspect detective find investigator murder authority force county sheriff search street city member	3.0	2.875	2.75	3.0
news	weight food eat fat diet health body exercise heart supplement pound disease risk high fitness vitamin healthy level implant find	2.88888888889	2.77777777778	2.88888888889	2.88888888889
news	cook pepper minute add cup oil heat salt tablespoon sauce onion chop olive serve chicken teaspoon garlic water tomato place	2.6	2.77777777778	3.0	2.85714285714
news	john david peter michael james murphy robert george tom richard mary scott william thomas jim lee jack jr. paul andrew	2.6	2.22222222222	2.11111111111	2.25
